stable_ref,paragraph_id,decision_id,action,start,end,suppressed_token
LDC.T19.E0058.P091,LDC.T19.E0058.P091,LEAD-07230,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0058.P093,LDC.T19.E0058.P093,LEAD-07231,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0058.P094,LDC.T19.E0058.P094,LEAD-07232,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P007,LDC.T19.E0059.P007,LEAD-07233,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P008,LDC.T19.E0059.P008,LEAD-07234,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P010,LDC.T19.E0059.P010,LEAD-07235,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P011,LDC.T19.E0059.P011,LEAD-07236,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P013,LDC.T19.E0059.P013,LEAD-07237,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P014,LDC.T19.E0059.P014,LEAD-07238,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P015,LDC.T19.E0059.P015,LEAD-07239,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P018,LDC.T19.E0059.P018,LEAD-07240,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P019,LDC.T19.E0059.P019,LEAD-07241,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P021,LDC.T19.E0059.P021,LEAD-07242,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P022,LDC.T19.E0059.P022,LEAD-07243,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P023,LDC.T19.E0059.P023,LEAD-07244,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P024,LDC.T19.E0059.P024,LEAD-07245,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P028,LDC.T19.E0059.P028,LEAD-07246,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P029,LDC.T19.E0059.P029,LEAD-07247,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P031,LDC.T19.E0059.P031,LEAD-07248,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P040,LDC.T19.E0059.P040,LEAD-07249,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0059.P042,LDC.T19.E0059.P042,LEAD-07250,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P043,LDC.T19.E0059.P043,LEAD-07251,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P050,LDC.T19.E0059.P050,LEAD-07252,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0059.P056,LDC.T19.E0059.P056,LEAD-07253,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P058,LDC.T19.E0059.P058,LEAD-07254,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P059,LDC.T19.E0059.P059,LEAD-07255,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P060,LDC.T19.E0059.P060,LEAD-07256,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P061,LDC.T19.E0059.P061,LEAD-07257,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P062,LDC.T19.E0059.P062,LEAD-07258,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P063,LDC.T19.E0059.P063,LEAD-07259,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P064,LDC.T19.E0059.P064,LEAD-07260,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P066,LDC.T19.E0059.P066,LEAD-07261,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P069,LDC.T19.E0059.P069,LEAD-07262,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P070,LDC.T19.E0059.P070,LEAD-07263,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P073,LDC.T19.E0059.P073,LEAD-07264,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P074,LDC.T19.E0059.P074,LEAD-07265,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P075,LDC.T19.E0059.P075,LEAD-07266,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P082,LDC.T19.E0059.P082,LEAD-07267,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P083,LDC.T19.E0059.P083,LEAD-07268,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P086,LDC.T19.E0059.P086,LEAD-07269,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0059.P087,LDC.T19.E0059.P087,LEAD-07270,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P003,LDC.T19.E0060.P003,LEAD-07271,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P004,LDC.T19.E0060.P004,LEAD-07272,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P005,LDC.T19.E0060.P005,LEAD-07273,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P007,LDC.T19.E0060.P007,LEAD-07274,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P008,LDC.T19.E0060.P008,LEAD-07275,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P013,LDC.T19.E0060.P013,LEAD-07276,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P014,LDC.T19.E0060.P014,LEAD-07277,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P017,LDC.T19.E0060.P017,LEAD-07278,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P018,LDC.T19.E0060.P018,LEAD-07279,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P024,LDC.T19.E0060.P024,LEAD-07280,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P025,LDC.T19.E0060.P025,LEAD-07281,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P028,LDC.T19.E0060.P028,LEAD-07282,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P029,LDC.T19.E0060.P029,LEAD-07283,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P030,LDC.T19.E0060.P030,LEAD-07284,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P032,LDC.T19.E0060.P032,LEAD-07285,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P033,LDC.T19.E0060.P033,LEAD-07286,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P036,LDC.T19.E0060.P036,LEAD-07287,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P037,LDC.T19.E0060.P037,LEAD-07288,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P038,LDC.T19.E0060.P038,LEAD-07289,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P039,LDC.T19.E0060.P039,LEAD-07290,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P041,LDC.T19.E0060.P041,LEAD-07291,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P044,LDC.T19.E0060.P044,LEAD-07292,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P057,LDC.T19.E0060.P057,LEAD-07293,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P059,LDC.T19.E0060.P059,LEAD-07294,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P062,LDC.T19.E0060.P062,LEAD-07295,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0060.P064,LDC.T19.E0060.P064,LEAD-07296,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P065,LDC.T19.E0060.P065,LEAD-07297,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P069,LDC.T19.E0060.P069,LEAD-07298,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P072,LDC.T19.E0060.P072,LEAD-07299,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P076,LDC.T19.E0060.P076,LEAD-07300,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P077,LDC.T19.E0060.P077,LEAD-07301,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0060.P079,LDC.T19.E0060.P079,LEAD-07302,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P005,LDC.T19.E0061.P005,LEAD-07303,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P006,LDC.T19.E0061.P006,LEAD-07304,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P008,LDC.T19.E0061.P008,LEAD-07305,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P010,LDC.T19.E0061.P010,LEAD-07306,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P011,LDC.T19.E0061.P011,LEAD-07307,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P015,LDC.T19.E0061.P015,LEAD-07308,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P016,LDC.T19.E0061.P016,LEAD-07309,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P017,LDC.T19.E0061.P017,LEAD-07310,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P018,LDC.T19.E0061.P018,LEAD-07311,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P021,LDC.T19.E0061.P021,LEAD-07312,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P022,LDC.T19.E0061.P022,LEAD-07313,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P024,LDC.T19.E0061.P024,LEAD-07314,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P025,LDC.T19.E0061.P025,LEAD-07315,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P029,LDC.T19.E0061.P029,LEAD-07316,SUPPRESS_LAYOUT_MARKER,0,1,'-'
LDC.T19.E0061.P033,LDC.T19.E0061.P033,LEAD-07317,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P038,LDC.T19.E0061.P038,LEAD-07318,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P041,LDC.T19.E0061.P041,LEAD-07319,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P042,LDC.T19.E0061.P042,LEAD-07320,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P043,LDC.T19.E0061.P043,LEAD-07321,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P044,LDC.T19.E0061.P044,LEAD-07322,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P050,LDC.T19.E0061.P050,LEAD-07323,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P053,LDC.T19.E0061.P053,LEAD-07324,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P063,LDC.T19.E0061.P063,LEAD-07325,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P064,LDC.T19.E0061.P064,LEAD-07326,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P067,LDC.T19.E0061.P067,LEAD-07327,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P070,LDC.T19.E0061.P070,LEAD-07328,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P072,LDC.T19.E0061.P072,LEAD-07329,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P073,LDC.T19.E0061.P073,LEAD-07330,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P075,LDC.T19.E0061.P075,LEAD-07331,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0061.P076,LDC.T19.E0061.P076,LEAD-07332,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T19.E0003.P001,LDC.T19.E0003.P001,SECT-00001,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0003.P009,LDC.T19.E0003.P009,SECT-00002,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0003.P022,LDC.T19.E0003.P022,SECT-00003,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0003.P027,LDC.T19.E0003.P027,SECT-00004,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0004.P001,LDC.T19.E0004.P001,SECT-00005,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0004.P004,LDC.T19.E0004.P004,SECT-00006,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0004.P023,LDC.T19.E0004.P023,SECT-00007,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0004.P043,LDC.T19.E0004.P043,SECT-00008,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0005.P001,LDC.T19.E0005.P001,SECT-00009,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0005.P004,LDC.T19.E0005.P004,SECT-00010,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0005.P017,LDC.T19.E0005.P017,SECT-00011,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0006.P001,LDC.T19.E0006.P001,SECT-00012,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0006.P010,LDC.T19.E0006.P010,SECT-00013,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0006.P047,LDC.T19.E0006.P047,SECT-00014,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0006.P056,LDC.T19.E0006.P056,SECT-00015,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0006.P060,LDC.T19.E0006.P060,SECT-00016,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0006.P077,LDC.T19.E0006.P077,SECT-00017,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0006.P082,LDC.T19.E0006.P082,SECT-00018,SUPPRESS_SECTION_MARKER,0,4,'(7) '
LDC.T19.E0007.P001,LDC.T19.E0007.P001,SECT-00019,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0007.P009,LDC.T19.E0007.P009,SECT-00020,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0007.P043,LDC.T19.E0007.P043,SECT-00021,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0007.P050,LDC.T19.E0007.P050,SECT-00022,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0008.P001,LDC.T19.E0008.P001,SECT-00023,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0008.P013,LDC.T19.E0008.P013,SECT-00024,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0008.P051,LDC.T19.E0008.P051,SECT-00025,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0008.P054,LDC.T19.E0008.P054,SECT-00026,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0008.P071,LDC.T19.E0008.P071,SECT-00027,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0008.P080,LDC.T19.E0008.P080,SECT-00028,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0009.P001,LDC.T19.E0009.P001,SECT-00029,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0009.P018,LDC.T19.E0009.P018,SECT-00030,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0009.P043,LDC.T19.E0009.P043,SECT-00031,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0009.P048,LDC.T19.E0009.P048,SECT-00032,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0010.P001,LDC.T19.E0010.P001,SECT-00033,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0010.P010,LDC.T19.E0010.P010,SECT-00034,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0010.P055,LDC.T19.E0010.P055,SECT-00035,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0010.P057,LDC.T19.E0010.P057,SECT-00036,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0011.P001,LDC.T19.E0011.P001,SECT-00037,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0011.P004,LDC.T19.E0011.P004,SECT-00038,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0011.P018,LDC.T19.E0011.P018,SECT-00039,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0011.P035,LDC.T19.E0011.P035,SECT-00040,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0011.P036,LDC.T19.E0011.P036,SECT-00041,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0012.P001,LDC.T19.E0012.P001,SECT-00042,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0012.P008,LDC.T19.E0012.P008,SECT-00043,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0012.P043,LDC.T19.E0012.P043,SECT-00044,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0012.P051,LDC.T19.E0012.P051,SECT-00045,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0012.P081,LDC.T19.E0012.P081,SECT-00046,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0012.P091,LDC.T19.E0012.P091,SECT-00047,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0012.P130,LDC.T19.E0012.P130,SECT-00048,SUPPRESS_SECTION_MARKER,0,4,'(7) '
LDC.T19.E0012.P134,LDC.T19.E0012.P134,SECT-00049,SUPPRESS_SECTION_MARKER,0,4,'(8) '
LDC.T19.E0013.P001,LDC.T19.E0013.P001,SECT-00050,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0013.P005,LDC.T19.E0013.P005,SECT-00051,SUPPRESS_SECTION_MARKER,0,3,'(2)'
LDC.T19.E0013.P041,LDC.T19.E0013.P041,SECT-00052,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0014.P001,LDC.T19.E0014.P001,SECT-00053,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0014.P004,LDC.T19.E0014.P004,SECT-00054,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0014.P031,LDC.T19.E0014.P031,SECT-00055,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0015.P001,LDC.T19.E0015.P001,SECT-00056,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0015.P013,LDC.T19.E0015.P013,SECT-00057,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0015.P049,LDC.T19.E0015.P049,SECT-00058,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0015.P051,LDC.T19.E0015.P051,SECT-00059,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0015.P052,LDC.T19.E0015.P052,SECT-00060,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0016.P001,LDC.T19.E0016.P001,SECT-00061,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0016.P004,LDC.T19.E0016.P004,SECT-00062,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0016.P028,LDC.T19.E0016.P028,SECT-00063,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0016.P044,LDC.T19.E0016.P044,SECT-00064,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0016.P058,LDC.T19.E0016.P058,SECT-00065,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0016.P073,LDC.T19.E0016.P073,SECT-00066,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0016.P100,LDC.T19.E0016.P100,SECT-00067,SUPPRESS_SECTION_MARKER,0,4,'(7) '
LDC.T19.E0016.P104,LDC.T19.E0016.P104,SECT-00068,SUPPRESS_SECTION_MARKER,0,4,'(8) '
LDC.T19.E0016.P109,LDC.T19.E0016.P109,SECT-00069,SUPPRESS_SECTION_MARKER,0,4,'(9) '
LDC.T19.E0017.P001,LDC.T19.E0017.P001,SECT-00070,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0017.P007,LDC.T19.E0017.P007,SECT-00071,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0017.P034,LDC.T19.E0017.P034,SECT-00072,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0017.P039,LDC.T19.E0017.P039,SECT-00073,SUPPRESS_SECTION_MARKER,0,3,'(4)'
LDC.T19.E0017.P068,LDC.T19.E0017.P068,SECT-00074,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0018.P001,LDC.T19.E0018.P001,SECT-00075,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0018.P006,LDC.T19.E0018.P006,SECT-00076,SUPPRESS_SECTION_MARKER,0,3,'(2)'
LDC.T19.E0018.P011,LDC.T19.E0018.P011,SECT-00077,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0018.P017,LDC.T19.E0018.P017,SECT-00078,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0018.P048,LDC.T19.E0018.P048,SECT-00079,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0019.P001,LDC.T19.E0019.P001,SECT-00080,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0019.P006,LDC.T19.E0019.P006,SECT-00081,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0020.P001,LDC.T19.E0020.P001,SECT-00082,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0020.P011,LDC.T19.E0020.P011,SECT-00083,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0020.P020,LDC.T19.E0020.P020,SECT-00084,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0020.P063,LDC.T19.E0020.P063,SECT-00085,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0020.P076,LDC.T19.E0020.P076,SECT-00086,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0020.P135,LDC.T19.E0020.P135,SECT-00087,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0021.P001,LDC.T19.E0021.P001,SECT-00088,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0021.P007,LDC.T19.E0021.P007,SECT-00089,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0021.P016,LDC.T19.E0021.P016,SECT-00090,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0021.P018,LDC.T19.E0021.P018,SECT-00091,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0021.P029,LDC.T19.E0021.P029,SECT-00092,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0021.P034,LDC.T19.E0021.P034,SECT-00093,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0021.P044,LDC.T19.E0021.P044,SECT-00094,SUPPRESS_SECTION_MARKER,0,4,'(7) '
LDC.T19.E0021.P045,LDC.T19.E0021.P045,SECT-00095,SUPPRESS_SECTION_MARKER,0,4,'(8) '
LDC.T19.E0021.P052,LDC.T19.E0021.P052,SECT-00096,SUPPRESS_SECTION_MARKER,0,4,'(9) '
LDC.T19.E0021.P053,LDC.T19.E0021.P053,SECT-00097,SUPPRESS_SECTION_MARKER,0,5,'(10) '
LDC.T19.E0022.P001,LDC.T19.E0022.P001,SECT-00098,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0022.P005,LDC.T19.E0022.P005,SECT-00099,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0023.P001,LDC.T19.E0023.P001,SECT-00100,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0023.P005,LDC.T19.E0023.P005,SECT-00101,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0023.P070,LDC.T19.E0023.P070,SECT-00102,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0023.P072,LDC.T19.E0023.P072,SECT-00103,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0023.P078,LDC.T19.E0023.P078,SECT-00104,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0023.P079,LDC.T19.E0023.P079,SECT-00105,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0023.P105,LDC.T19.E0023.P105,SECT-00106,SUPPRESS_SECTION_MARKER,0,4,'(7) '
LDC.T19.E0023.P112,LDC.T19.E0023.P112,SECT-00107,SUPPRESS_SECTION_MARKER,0,4,'(8) '
LDC.T19.E0024.P001,LDC.T19.E0024.P001,SECT-00108,SUPPRESS_SECTION_MARKER,0,4,'(1) '
LDC.T19.E0024.P004,LDC.T19.E0024.P004,SECT-00109,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0024.P019,LDC.T19.E0024.P019,SECT-00110,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0024.P027,LDC.T19.E0024.P027,SECT-00111,SUPPRESS_SECTION_MARKER,0,4,'(4) '
LDC.T19.E0024.P052,LDC.T19.E0024.P052,SECT-00112,SUPPRESS_SECTION_MARKER,0,4,'(5) '
LDC.T19.E0024.P053,LDC.T19.E0024.P053,SECT-00113,SUPPRESS_SECTION_MARKER,0,4,'(6) '
LDC.T19.E0025.P012,LDC.T19.E0025.P012,SECT-00114,SUPPRESS_SECTION_MARKER,0,4,'(2) '
LDC.T19.E0025.P074,LDC.T19.E0025.P074,SECT-00115,SUPPRESS_SECTION_MARKER,0,4,'(3) '
LDC.T19.E0025.P079,LDC.T19.E0025.P079,SECT-00116,SUPPRESS_SECTION_MARKER,0,3,'(4)'
LDC.T19.E0025.P121,LDC.T19.E0025.P121,SECT-00117,SUPPRESS_SECTION_MARKER,0,4,'(5) '
