flow_id,entry_id,classification,member_index,paragraph_id,stable_ref,canonical_length,display_joiner,speech_run_policy,suppress_next_leading_ranges
FLOW.T16.P017-P020..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P017,LDC.T16.E0039.P017,124,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P018,LDC.T16.E0039.P018,39,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P019,LDC.T16.E0039.P019,33,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P020,LDC.T16.E0039.P020,47,,,[]
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P021,LDC.T16.E0039.P021,188,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P022,LDC.T16.E0039.P022,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P023,LDC.T16.E0039.P023,305,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P024,LDC.T16.E0039.P024,193,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,4,LDC.T16.E0039.P025,LDC.T16.E0039.P025,147,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P026..E0039,LDC.T16.E0039,inherited_dash_continuation,5,LDC.T16.E0039.P026,LDC.T16.E0039.P026,37,,,[]
FLOW.T16.P027-P028..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P027,LDC.T16.E0039.P027,108,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P027-P028..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P028,LDC.T16.E0039.P028,282,,,[]
FLOW.T16.P030-P032..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P030,LDC.T16.E0039.P030,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P030-P032..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P031,LDC.T16.E0039.P031,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P030-P032..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P032,LDC.T16.E0039.P032,44,,,[]
FLOW.T16.P033-P034..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P033,LDC.T16.E0039.P033,78,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P034..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P034,LDC.T16.E0039.P034,48,,,[]
FLOW.T16.P035-P037..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P035,LDC.T16.E0039.P035,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P035-P037..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P036,LDC.T16.E0039.P036,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P035-P037..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P037,LDC.T16.E0039.P037,43,,,[]
FLOW.T16.P039-P040..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P039,LDC.T16.E0039.P039,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P039-P040..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P040,LDC.T16.E0039.P040,130,,,[]
FLOW.T16.P041-P043..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P041,LDC.T16.E0039.P041,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P041-P043..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P042,LDC.T16.E0039.P042,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P041-P043..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P043,LDC.T16.E0039.P043,31,,,[]
FLOW.T16.P046-P047..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P046,LDC.T16.E0039.P046,99,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P046-P047..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P047,LDC.T16.E0039.P047,104,,,[]
FLOW.T16.P050-P053..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P050,LDC.T16.E0039.P050,72,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P050-P053..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P051,LDC.T16.E0039.P051,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P050-P053..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P052,LDC.T16.E0039.P052,83,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P050-P053..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P053,LDC.T16.E0039.P053,57,,,[]
FLOW.T16.P054-P057..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P054,LDC.T16.E0039.P054,25,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P054-P057..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P055,LDC.T16.E0039.P055,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P054-P057..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P056,LDC.T16.E0039.P056,15,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P054-P057..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P057,LDC.T16.E0039.P057,59,,,[]
FLOW.T16.P003-P004..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P003,LDC.T16.E0040.P003,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P004..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P004,LDC.T16.E0040.P004,65,,,[]
FLOW.T16.P006-P009..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P006,LDC.T16.E0040.P006,517,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P007,LDC.T16.E0040.P007,82,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P008,LDC.T16.E0040.P008,48,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0040,LDC.T16.E0040,inherited_dash_continuation,3,LDC.T16.E0040.P009,LDC.T16.E0040.P009,46,,,[]
FLOW.T16.P010-P012..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P010,LDC.T16.E0040.P010,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P012..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P011,LDC.T16.E0040.P011,86,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P012..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P012,LDC.T16.E0040.P012,49,,,[]
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P013,LDC.T16.E0040.P013,189,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P014,LDC.T16.E0040.P014,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P015,LDC.T16.E0040.P015,22,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,3,LDC.T16.E0040.P016,LDC.T16.E0040.P016,14,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,4,LDC.T16.E0040.P017,LDC.T16.E0040.P017,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P018..E0040,LDC.T16.E0040,inherited_dash_continuation,5,LDC.T16.E0040.P018,LDC.T16.E0040.P018,36,,,[]
FLOW.T16.P019-P022..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P019,LDC.T16.E0040.P019,63,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P019-P022..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P020,LDC.T16.E0040.P020,95,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P019-P022..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P021,LDC.T16.E0040.P021,303,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P019-P022..E0040,LDC.T16.E0040,inherited_dash_continuation,3,LDC.T16.E0040.P022,LDC.T16.E0040.P022,75,,,[]
FLOW.T16.P024-P025..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P024,LDC.T16.E0040.P024,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P024-P025..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P025,LDC.T16.E0040.P025,46,,,[]
FLOW.T16.P026-P028..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P026,LDC.T16.E0040.P026,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P027,LDC.T16.E0040.P027,136,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P028,LDC.T16.E0040.P028,25,,,[]
FLOW.T16.P029-P031..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P029,LDC.T16.E0040.P029,25,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P029-P031..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P030,LDC.T16.E0040.P030,156,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P029-P031..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P031,LDC.T16.E0040.P031,115,,,[]
FLOW.T16.P033-P035..E0040,LDC.T16.E0040,inherited_dash_continuation,0,LDC.T16.E0040.P033,LDC.T16.E0040.P033,13,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P035..E0040,LDC.T16.E0040,inherited_dash_continuation,1,LDC.T16.E0040.P034,LDC.T16.E0040.P034,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P035..E0040,LDC.T16.E0040,inherited_dash_continuation,2,LDC.T16.E0040.P035,LDC.T16.E0040.P035,51,,,[]
FLOW.T16.P001-P003..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P001,LDC.T16.E0041.P001,68,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P001-P003..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P002,LDC.T16.E0041.P002,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P001-P003..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P003,LDC.T16.E0041.P003,78,,,[]
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P005,LDC.T16.E0041.P005,164,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P006,LDC.T16.E0041.P006,48,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P007,LDC.T16.E0041.P007,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,3,LDC.T16.E0041.P008,LDC.T16.E0041.P008,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,4,LDC.T16.E0041.P009,LDC.T16.E0041.P009,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P010..E0041,LDC.T16.E0041,inherited_dash_continuation,5,LDC.T16.E0041.P010,LDC.T16.E0041.P010,56,,,[]
FLOW.T16.P014-P018..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P014,LDC.T16.E0041.P014,18,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P018..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P015,LDC.T16.E0041.P015,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P018..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P016,LDC.T16.E0041.P016,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P018..E0041,LDC.T16.E0041,inherited_dash_continuation,3,LDC.T16.E0041.P017,LDC.T16.E0041.P017,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P018..E0041,LDC.T16.E0041,inherited_dash_continuation,4,LDC.T16.E0041.P018,LDC.T16.E0041.P018,29,,,[]
FLOW.T16.P019-P021..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P019,LDC.T16.E0041.P019,33,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P019-P021..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P020,LDC.T16.E0041.P020,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P019-P021..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P021,LDC.T16.E0041.P021,77,,,[]
FLOW.T16.P023-P024..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P023,LDC.T16.E0041.P023,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P023-P024..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P024,LDC.T16.E0041.P024,43,,,[]
FLOW.T16.P026-P027..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P026,LDC.T16.E0041.P026,50,space,terminate_run_at_boundary,"[[0, 2]]"
FLOW.T16.P026-P027..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P027,LDC.T16.E0041.P027,51,,,[]
FLOW.T16.P029-P032..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P029,LDC.T16.E0041.P029,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P029-P032..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P030,LDC.T16.E0041.P030,34,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P029-P032..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P031,LDC.T16.E0041.P031,33,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P029-P032..E0041,LDC.T16.E0041,inherited_dash_continuation,3,LDC.T16.E0041.P032,LDC.T16.E0041.P032,60,,,[]
FLOW.T16.P033-P034..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P033,LDC.T16.E0041.P033,111,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P034..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P034,LDC.T16.E0041.P034,61,,,[]
FLOW.T16.P035-P036..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P035,LDC.T16.E0041.P035,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P035-P036..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P036,LDC.T16.E0041.P036,59,,,[]
FLOW.T16.P038-P041..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P038,LDC.T16.E0041.P038,157,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P038-P041..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P039,LDC.T16.E0041.P039,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P038-P041..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P040,LDC.T16.E0041.P040,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P038-P041..E0041,LDC.T16.E0041,inherited_dash_continuation,3,LDC.T16.E0041.P041,LDC.T16.E0041.P041,60,,,[]
FLOW.T16.P045-P047..E0041,LDC.T16.E0041,inherited_dash_continuation,0,LDC.T16.E0041.P045,LDC.T16.E0041.P045,122,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P045-P047..E0041,LDC.T16.E0041,inherited_dash_continuation,1,LDC.T16.E0041.P046,LDC.T16.E0041.P046,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P045-P047..E0041,LDC.T16.E0041,inherited_dash_continuation,2,LDC.T16.E0041.P047,LDC.T16.E0041.P047,21,,,[]
FLOW.T16.P003-P005..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P003,LDC.T16.E0042.P003,352,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P005..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P004,LDC.T16.E0042.P004,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P005..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P005,LDC.T16.E0042.P005,45,,,[]
FLOW.T16.P006-P007..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P006,LDC.T16.E0042.P006,34,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P007..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P007,LDC.T16.E0042.P007,78,,,[]
FLOW.T16.P008-P009..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P008,LDC.T16.E0042.P008,74,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P008-P009..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P009,LDC.T16.E0042.P009,53,,,[]
FLOW.T16.P010-P013..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P010,LDC.T16.E0042.P010,59,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P011,LDC.T16.E0042.P011,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P012,LDC.T16.E0042.P012,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0042,LDC.T16.E0042,inherited_dash_continuation,3,LDC.T16.E0042.P013,LDC.T16.E0042.P013,83,,,[]
FLOW.T16.P015-P016..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P015,LDC.T16.E0042.P015,48,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P015-P016..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P016,LDC.T16.E0042.P016,60,,,[]
FLOW.T16.P017-P020..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P017,LDC.T16.E0042.P017,12,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P018,LDC.T16.E0042.P018,80,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P019,LDC.T16.E0042.P019,192,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0042,LDC.T16.E0042,inherited_dash_continuation,3,LDC.T16.E0042.P020,LDC.T16.E0042.P020,75,,,[]
FLOW.T16.P021-P023..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P021,LDC.T16.E0042.P021,196,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P023..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P022,LDC.T16.E0042.P022,156,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P023..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P023,LDC.T16.E0042.P023,54,,,[]
FLOW.T16.P024-P025..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P024,LDC.T16.E0042.P024,66,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P024-P025..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P025,LDC.T16.E0042.P025,38,,,[]
FLOW.T16.P026-P028..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P026,LDC.T16.E0042.P026,152,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P027,LDC.T16.E0042.P027,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P028,LDC.T16.E0042.P028,126,,,[]
FLOW.T16.P032-P034..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P032,LDC.T16.E0042.P032,102,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P034..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P033,LDC.T16.E0042.P033,16,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P034..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P034,LDC.T16.E0042.P034,54,,,[]
FLOW.T16.P035-P037..E0042,LDC.T16.E0042,inherited_dash_continuation,0,LDC.T16.E0042.P035,LDC.T16.E0042.P035,60,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P035-P037..E0042,LDC.T16.E0042,inherited_dash_continuation,1,LDC.T16.E0042.P036,LDC.T16.E0042.P036,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P035-P037..E0042,LDC.T16.E0042,inherited_dash_continuation,2,LDC.T16.E0042.P037,LDC.T16.E0042.P037,66,,,[]
FLOW.T16.P002-P004..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P002,LDC.T16.E0043.P002,69,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P004..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P003,LDC.T16.E0043.P003,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P004..E0043,LDC.T16.E0043,inherited_dash_continuation,2,LDC.T16.E0043.P004,LDC.T16.E0043.P004,195,,,[]
FLOW.T16.P006-P009..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P006,LDC.T16.E0043.P006,219,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P007,LDC.T16.E0043.P007,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0043,LDC.T16.E0043,inherited_dash_continuation,2,LDC.T16.E0043.P008,LDC.T16.E0043.P008,46,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P009..E0043,LDC.T16.E0043,inherited_dash_continuation,3,LDC.T16.E0043.P009,LDC.T16.E0043.P009,82,,,[]
FLOW.T16.P010-P013..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P010,LDC.T16.E0043.P010,164,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P011,LDC.T16.E0043.P011,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0043,LDC.T16.E0043,inherited_dash_continuation,2,LDC.T16.E0043.P012,LDC.T16.E0043.P012,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P013..E0043,LDC.T16.E0043,inherited_dash_continuation,3,LDC.T16.E0043.P013,LDC.T16.E0043.P013,31,,,[]
FLOW.T16.P014-P015..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P014,LDC.T16.E0043.P014,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P015..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P015,LDC.T16.E0043.P015,326,,,[]
FLOW.T16.P016-P017..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P016,LDC.T16.E0043.P016,122,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P016-P017..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P017,LDC.T16.E0043.P017,59,,,[]
FLOW.T16.P018-P021..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P018,LDC.T16.E0043.P018,2,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P018-P021..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P019,LDC.T16.E0043.P019,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P018-P021..E0043,LDC.T16.E0043,inherited_dash_continuation,2,LDC.T16.E0043.P020,LDC.T16.E0043.P020,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P018-P021..E0043,LDC.T16.E0043,inherited_dash_continuation,3,LDC.T16.E0043.P021,LDC.T16.E0043.P021,132,,,[]
FLOW.T16.P022-P026..E0043,LDC.T16.E0043,inherited_dash_continuation,0,LDC.T16.E0043.P022,LDC.T16.E0043.P022,87,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P022-P026..E0043,LDC.T16.E0043,inherited_dash_continuation,1,LDC.T16.E0043.P023,LDC.T16.E0043.P023,22,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P022-P026..E0043,LDC.T16.E0043,inherited_dash_continuation,2,LDC.T16.E0043.P024,LDC.T16.E0043.P024,30,space,continue_same_speaker_only,"[[0, 2]]"
